,index,tweets,label
350,350,cruzhdz sergio felipe calderon mex libre chinga tu madre puto marica ni foto tienes cuando ofendas minimo da la cara pocos huevos,0
351,351,donde estan los maricas,0
352,352,la jota cajera casi me avienta el dinero cuando le dije que no queria redondear,0
353,353,y si es travesti jajajajaja broma,0
354,354,al final de la transmision del cazul ame por la app de td deportes ponen a carlos loret a hablar mal del lopezobrador televisa eres una arrastrada que hace el coyon en un programa de deportes por eso te quieren dejar sin dientes marica red amlo lo dice el sultan del norte,0
355,355,beto y enrique de plaza sesamo eran pareja tenian que salir con esto por favaar a fuerza tiene que ser todo gay,0
356,356,zangavii zangavii sera gay solo asi se entiende su accionar de por si tienen fama de maricones no piensa le gana la emocion,0
357,357,tavaresmaxima los de las chivas son jotos ponga molotov la de puto para todos los chivas,0
358,358,guillermo cesgar molotovmx alfredo jalife r orazioaguirre epalma julioperez bpc navegaciones aguirrevictorh jose ameade k lvidegaray epn es gay yo respeto pero que no ande de ofrecido,0
359,359,metik pinche puto y seguramente se mete otras cosas,0
360,360,fulanit oarteaga o sea que es un wey que le gusta recibir y que no es obvio o afeminado que eso no lo sabes tu maricon,0
361,361,me he vuelto muy marica con las peliculas de amor me odio,0
362,362,buenos dias js closeteras y obvias ya es diciembre deseo de corazon que se vayan a la berga este dia y mes,0
363,363,son unos abusivos pero con los delincuentes se portan como mariquitas url,0
364,364,luzkabrona no sabia que eras lesbiana aunque si tienes como tipo de machete pero me sorprende que te encueres,0
365,365,flam inkgoes ufas amigos si no fuera algo muy gay te declaramos nuestro principe,0
366,366,para que ser una jotita discreta si puedes ser hetero moderna,0
367,367,las de kittie parecian lesbianas no como las mystica girls ellas son bien femeninas,0
368,368,no sean maricas cuando ustedes redactan spoilers o los comparten si les da mucha risa ahora todos quieren llorar por spoilers de star wars,0
369,369,gran por fin se te quito lo puto celebro,0
370,370,fernanfloo eres un guevon y maricon que no haces lo que te dije juega otro nivel que no sea online en geometry dash y si lo vez ya te dije,0
371,371,noche de sushi es lo mas gay,0
372,372,felicidades a todos los jotos que si bien no son madres han cargado con los chavitos de otro,0
373,373,maricon de mierda,0
374,374,r no no esq la marica de eolarra salio con sus cosas a la mera hora y ya no pude hacerte invitacion t qhija,0
375,375,a iex doe pinchebigjuan tigres oficial the home depot mx dulcegmontoya jajaja que joto,0
376,376,si se va a vestir de puta como todos los anos en halloween por lo menos en este ano si po nganse desodorante luego anda bien hedionda con su suspensorio y arnes imitacion piel todo sudado lleno de meco de desconocido respeto,0
377,377,puto viejo joto alvv picate el culo con tu punto formato y las vergas esas de ishikawa me la pelan alv pendejo metete el por la verga alvv,0
378,378,que poca madre pero el joto mancera miguel mx y la machorra de la cdhdf prefieren defender a los malditos delincuentes pena de muerte ya url,0
379,379,te dijee borrado por fin y tambien de la seleccion con su lesion de marica tambien borrado fer capital url,0
380,380,si vas directo al grano se ofenden si es conversacion normal te url nada les parece y por la forma en responder es una travesti loca url,0
381,381,o ya mejor me hago puto,0
382,382,que mamada eh seguramente todos los que iran a esa pendeja marcha son mas closeteros que nada marcha por la familia,0
383,383,maricas url,0
384,384,si algo me castra el wuevo son los maricas con complejo de paris hilton osea el de los homosexuales,0
385,385,jotos de gdl con aires de diva no plz,0
386,386,a poco se acabaron las prostitutas y maricones en televisa que tienen que sacar esta mamada otra vez big brother,0
387,387,ya tiene cara el maricon cobarde pocos huevos accion nacional uaem url,0
388,388,nunca habia visto a tanto maricon reunido,0
389,389,jajajajajajaja marica de mm url,0
390,390,amairani ortega no los bebes son una bendicion y tienen derecho a vivir cierra tus piernas lesbiana solo profanas el odio a dios te vas a ir al infierno satanas es tu pastor que culpa tiene ese angelito de tu calentura te hubiera gustado que te abortaran maldita estupida sologenerasodio muerete,0
391,391,huele a joto playa de los muertos in puerto vallarta jalisco url,0
392,392,rubikbrain cuando te cases puto url,0
393,393,me dan mucha risa los memes de la jota de caso cerrado,0
394,394,vas a ir si vas a ir pero a url a tu mamy por maricon,0
395,395,chingo a su madre nuestra puta moral,0
396,396,tus papas saben que juegas a la bisexual en internet,0
397,397,jajajaja que marico n est e wey se la vive tira ndole a mis tigres y le va al quere taro url,0
398,398,itzel arizpe pero pues esta bien no aclaro que lesbiana de las bonitas de las que salen en las porno y asi no de las de tacubaya,0
399,399,todd phillips director de la pelicula del joker ya aclaro que este no estara basado en los comics de dc sino de su propia adaptacion e interpretacion avisados estan para que no anden de pinches maricas llorando en sus redes sociales possers url,0
400,400,lvidegaray puto maricon epn rgilzuarth ildefonsogv idiotas y corruptos todos sedenamx para que lo tienen de pie url,0
401,401,estios buenos ho ia soy germam eres un corriente homosexual de closet siquiera reconocelo a nadie le importa,0
402,402,pero quien cono iria a ver a este asqueroso travesti pitudo maullar url,0
403,403,solo los jotos url,0
404,404,jtriana t el juntapalabras un punal mugroso,0
405,405,por grito homofobo fifa multa a mexico por mas de dos millones de pesos url via regeneracionmx ya esta bien de defender a los homosexuales que lo unico a lo que nos van a conducir es a la destruccion de la familia depravados basta de su protagonismo,0
406,406,lasnoticiasmty katerin cavazos y el jotoprieto que te puede decir este pendejo que viene a veces a monterrey engrandecido a jotos pendejos url,0
407,407,ahora si apuesta maricon turko dager tu milan volvera a llorar en octavos jajaja,0
408,408,ricardo jaar el mariconcito de emilio ataco con alevosia y ventaja como buen joto,0
409,409,no me deja de doler la panza por todo lo que he comido que paso amigo donde quedo ese estomago de hierro nos estamos poniendo medio gays,0
410,410,bob chavez tu cola yo solo respeto a las lesbianas y mujeres bisexuales jajaja los jotos que,0
411,411,maricon jajajaja url,0
412,412,morirse en una clase de la escuela es pa jotos,0
413,413,no tengo nada en contra de los trans pero me da mucha risa que ensenan todo si en realidad fueran mujeres quiza no se atreverian,0
414,414,bta demian un maricon barbaro,0
415,415,daniela lepe p mariquita,0
416,416,danielsh sin ser joto,0
417,417,beatriz gmuller como siempre asnos maricas en primera fila hasta parece que su frustracion viene de familia y como siempre la senora en buen talante dando lo que a otros les molesta un consejo,0
418,418,senor eliabito le sienta bien la television deberia ser conductor de tv nomas hable con mas huevos que se escucha como joto jajaja,0
419,419,elan osiris miguel un mariquita menos,0
420,420,johnerencastle eduardo verastegui termino de mayate de politicos le deja mas que trabajar en televisa,0
421,421,no tarda en que las jotas liosas se pongan a hacer comparaciones al url url,0
422,422,marianadurazom cris no sean maricas vamos a comprar otro mejor para empezar a escribir historias,0
423,423,lord inario no tiene es punal,0
424,424,daniel gcalderon te cortaste el pelo marica,0
425,425,para que hacer corajes no vale la pena hay mejores cosas que ver en la tele tengo cable y yo viendo pendejadas de gays etcc me enamoro si,0
426,426,de cada hombres son gays de los restantes son mayates y los ultimos se les podria llamar hombres que le esta pasando al mundo,0
427,427,mr andres puentes por que salio libre el puto,0
428,428,me sacaron una muestra de sangre en la tarde y mi brazo aun siente dolor soy tan pinche maricon para todo lo que implique agujas en mi cuerpo que me da harta risa cuan joto soy inyeccion muestradelaboratorio sangre mty url,0
429,429,lalord ya se te quito lo marica sentida,0
430,430,nodal es la lesbiana intensa de la relacion siono elnodal belindapop url,0
431,431,me pongo borracho por puro gusto nada por depresion eso es para maricas x d,0
432,432,ano que chica mas guapa ojala este soltera ano que guapa ojala no sea feminista transgenero bisexual lesbiana pansexual,0
433,433,enfranjados dc ray valencia t y los supuestos audios que tenia la agresion a los aficionados es todo un maricon ese pepillo hanan,0
434,434,gerrykan marco fabian ay ay tu las traes maricon,0
435,435,ando de mariquita oyendo musica romaurl saben quien soy ahora,0
436,436,sigfridoma dan sfn ya ves no dejas de ser el gordito sentimental de la linea ofensiva jajaja que gay,0
437,437,ivanecia se volvio transgenico y transgenero y ahora tuitea con el arroba de lizmenita,0
438,438,reformacom maricon de mierda epn,0
439,439,no se la cogio porque tenia maldito marica,0
440,440,manana podran salir todos ya que no habra delincuentes todos estaran crudos o borrachos porque gano su equipo de maricas,0
441,441,fernanfloo no as hecho lo que te dige de geometry dash que juegues otro nivel que no sea online o eres marica puto miedos de mierda maricon,0
442,442,mario es un puro maricon ese puto maricon ya tiene disco de oro tdfw ale url,0
443,443,sussi zambar no sea joto,0
444,444,amigos que te dejan en la peda no son amigos y de una ves chinguen a su madre pinches putos,0
445,445,la verdad ricky es el mejor amigo hombre que todos deberian tener yo lo quiero mucho que bueno que no tiene twitter porque luego me da un putazo por joto,0
446,446,javierbaez es un castigo por tanto joto que hay en cdmx,0
447,447,desde cuando puto se hizo sinonimo de gay joto punetas marica bombillo manocaida no sean hipocritas fifacom puto es puto y ya,0
448,448,sere breve pinches americanistas maricas,0
449,449,bueno pues ya paso la euforia papa ahora si dime este vestido es blanco o azul que me vale verga el color ya quitatelo pinche maricon,0
450,450,de los hombres eh we eres bien marihuano verdad cabron te vez bien pinche lil pump de las mujeres hay te vez super lindo y nino bueno de las mujeres vi g erito de ojo de color y dije ha de ser bien pinche puto siempre siempre,0
451,451,kali ta que renuncie este estupido presidente anti porfirista y que renuncien todos los del senado de la republica por permitir que los maricas y lesbianas y transexuales sean respetados deben ser fusilados,0
452,452,jwanpi san cadilla boca jrs oficial me hace falta beber contigo hoy coincido mucho la neta si es de maricas,0
453,453,soy vsantillan no chille jota,0
454,454,mich tusico siempre es sabido que siempre se burlaban de renata hasta que ella en un antro le avento una cheve a jose y estos la quemaron en las redes por naca y salvaje ella solo se defendio del bullying que ese joto le hacia,0
455,455,soy homosexual i m gay sono omosessuale je suis gay ich bin homosexuell vamos vamos america que esta noche tenemos que url,0
456,456,joseimagallanes el joto magallanes,0
457,457,notasingleducks y para que nunca se te olvide champions reyes de europa sigue mandando fotos de tu pito pinche joto,0
458,458,mikastro no tiene nalgas si es lesbiana jajaja,0
459,459,fernandeznorona ahi si me dijo mariquita me dijo la vestida jajajajja jajajaja que nena eres quenenaeresnorona,0
460,460,oye ya les dijiste a tus padres que eres homosexual no pero ya me inscribi en la facultad de comunicacion,0
461,461,papa a que hijo quieres mas son mis hijos a los dos los quiero por igual pero somos tres si pero el maricon no cuenta,0
462,462,anibal alvarado para mi que son los maricas amarillos que se hacen pasar por rayados para crear un mal ambiente en torno de mis rayados,0
463,463,eso es lo mismo que decir aquel que santifica la fiesta no esta pecando y adentro de la casa tienen orgias y todo el pedo no url alguien que nace hombre o mujer en esencia siempre lo sera aquel que se enamora de un trans es gay a huevo closetero pero lo es url,0
464,464,si oswaldo sanchez es nefasto verlo berrear me genera nausea marica,0
465,465,juan karlos bauza oficial nadiferpineda marlon ramirez m arianna angeles a iraismj carlos rugerio m recuerda que los allegados y compadres amantes mayates y todo influyente con la actual administracion lo puede hacer menos la gente,0
466,466,alf avila jrisco penileyramirez de mi parte avila chingas a tu puta madre me gustas para puton y ojete,0
467,467,johnnyvgarcia la el pezdel real tiene como semana sin url debe andar pedo pinche tigre joto,0
468,468,niriams ahora resulta ke ser lesbiana es un orgullo no mamen ke la lleven a un exorcismo,0
