sub_id,content,L,G,B,T,O
874_Track2,"Que maricas son, usando sueteres y chamarras, aprovechen este frío, que calor sobra..",0,1,0,0,0
875_Track2,"O SEA YA SUPERALO, NO TE QUISO, TÚ NI ERES LESBIANA, BUSCATE A UN WEY, COGE CON EL Y YA A LA VERGA.",1,0,0,0,0
876_Track2,@Edgar_Puente_ te vas ir a comer  con @SancadillaNorte ? Jajajaja che joto,0,1,0,0,0
877_Track2,@joelhdz27 Ya sabes como es el puto este de martin #IgualqeJRqelegustaelchorizo,0,1,0,0,0
878_Track2,@BrisisPerez @_CarlosRomero_ Carlos es gays url cacaroto que diga mayate,0,1,0,0,0
879_Track2,"“@anasofianozato: A todos les valgo ” – No cierto, no shea marica. 😘😘",0,1,0,0,0
880_Track2,@VosGuapo  No seas marica pues -_-,0,1,0,0,0
881_Track2,RT “@Mr_Pronto: Vengo de pedir informes en un gym. Me arrepentí al ver tanto marica.,0,1,0,0,0
882_Track2,"Putos de mierda, no equipa mas maricon, sin clase, sin corazon, sin url hay equipo que mas odie que chelsea",0,1,0,0,0
883_Track2,@rafamancilla17 metele joto suerte 😉👍,0,1,0,0,0
884_Track2,@Danielcm0906  Mañana maricón no contestarás ningún tweet y no encontrarás donde url,0,1,0,0,0
885_Track2,Para mi que se balla goyo porque como puede ser que sea un maricon#FueraGoyo,0,1,0,0,0
886_Track2,"Ver un tweet antiguo nuestro muy emotivo y decir:""Carajo, eso fue muy gay.""",0,1,0,0,0
887_Track2,QUE COPION EL BLANQUITO GAY!! JAJAJA :P,0,1,0,0,0
888_Track2,"@CarlosLoret @brozoxmiswebs  como que esta muy puñal el charro amarillo , buenos días Pau",0,1,0,0,0
889_Track2,¿No te gusta zayn? No te preocupes ya sabia que eras lesbiana.,1,0,0,0,0
890_Track2,"Buena noche: deporte, desestres, cena, amigos, maricas que cuidan la línea jajaja ches jotos. A descansar se a dicho",0,1,0,0,0
891_Track2,Un mayate me está acosando. :(,0,1,0,0,0
892_Track2,"Pinche MAGALLON, tendría que venir de CHIVAS...
Pinche JOTO !!!
#EchaleHuevosCabron",0,1,0,0,0
893_Track2,@FabyApacheAAA Dominó toda la lucha y hay que ser realistas si @TheTayaValkyrie ganó fue por ayuda de @SexyStarAAA y el joto del @tirantesjr,0,1,0,0,0
894_Track2,"Amigos y luego había una lesbiana más lesbiana que Karla García(te amo Karla), así sin chichis y mega machorra omg pensé que era hombre",1,0,0,0,0
895_Track2,A él ni lo menciones porque es joto. Jajaja,0,1,0,0,0
896_Track2,"Glee, Britney Spears, MDNA de fondo musical?? Qué homosexuales jaja (at @WalmartMexico) url",0,1,0,0,0
897_Track2,"Renuncia funcionario del Infonavit tras escándalo del Porsche que regaló a su hijo, al parecer no aguantó la carrilla #marica",0,1,0,0,0
898_Track2,CUANDO VA A ENTENDER LA PINCHE JOTA ESA QUE A NADIE LE IMPORTA.,0,1,0,0,0
899_Track2,Según esta teoría las mujeres han empezado a leer de futbol debido ala decremento de poblacion masculina y la incremento de putos y mayates,0,1,0,0,0
900_Track2,@loboskkie pues se los pintan cocho que no ves sus fotos de los maricones con barba pintada,0,1,0,0,0
901_Track2,"Ese discurso de""enseña para seducir, y si busca seducir es puta"", déjenselo a los bugas trogloditas, esos que los violentan por""jotos"".",0,1,0,0,0
902_Track2,"""Nosotros respetamos la decisión de fulano"" Qué frase tanhueca ypuñetas yvacía ajajaja osea dequésirve? Esmásbien para decir NOS CAGA, JOTO!",0,1,0,0,0
903_Track2,#StealMyGirl  Me enamoro aún mas de ellos &lt;3 es la canción perfecta hermosa &lt;3 puto el que diga que no :33,0,1,0,0,0
904_Track2,"Seguro es jotito porque se pegó en los huevitos de niñurl Jajaja #FrasesDeLasAbuelas""Viejita linda Me hiciste el día"" #SigoRiendo jajaja",0,1,0,0,0
905_Track2,Que feo es ver a madres de gays en reforma :(,0,1,0,0,0
906_Track2,"México, el país donde el más chingón es aquel que aguanta más tiempo pisteando, lo pinche intelectual es de maricones.",0,1,0,0,0
907_Track2,Jajajajaja mi maestra es MACHORRAurl bien el semestre.,1,0,0,0,0
908_Track2,@supermalnacido  HAY VARIOS QUE LES FALTA SALIR DEL CLOSET A UN WERO A UN SERATO  Y UN TRANSFORMER DE MARCA JAPONESAA,0,1,0,1,0
909_Track2,Amigos hoy no pude hacer sentadillas agusto porque un horrible homosexual me veía las nalgas.,0,1,0,0,0
910_Track2,@florivonVeliz Nunca te ha dicho en Multimedios que pareces un vato o un transformer?? Arreglate!,0,0,0,1,0
911_Track2,Como cuando no sabes si la tuitera sólo es un poco rara o es un travesti.,0,0,0,1,0
912_Track2,Eeeeeel panchoso con corridos diciendo que es narco se mamo! Jajajajajajajaja nunca ah visto ni una 9 en su putisimabida de joto jajaja,0,1,0,0,0
913_Track2,Ya relajense mariquitas jotos putas wanna be y machorras ya fue el tema hace un chingo hahahaa,1,1,0,0,0
914_Track2,@eyvindlips jajaja pronto te superare puñal!!!,0,1,0,0,0
915_Track2,¿Son jotos o que? JAJAJA,0,1,0,0,0
916_Track2,@HmGerardo pinche puñal aparte de joto teladas de bien vergas hediondo primero paga el carro q rentas pendejo,0,1,0,0,0
917_Track2,"Los de Fnatic son url Cualquier joto neófito le va a Fnatic. XD UOL trajo de vuelta las""plays"" con sus pick antiMETA.",0,1,0,0,0
918_Track2,"Pinches jotas cada vez más ridículas,""no pienso ser parte del casting""  pues salte de la aplicación chingadamadre url",0,1,0,0,0
919_Track2,"1, 2, 3, y 4 por el aviso del sistema de temblor. @ManceraMiguelMX Puto Maricón chupa Pitos. esa es la neta. url",0,1,0,0,0
920_Track2,¿Alguien sabe si el joto que le dijo a Karina que no sabia bailar ya comió?,0,1,0,0,0
921_Track2,@LuisFrk eres un maricon culon,0,1,0,0,0
922_Track2,@valegarza4 jaajajjaja pudiendo estar con madre con @TigresOficial  ahora pasa por mejor momento que nunca quizás por jotito era el salado,0,1,0,0,0
923_Track2,Aquí de puto escuchando: si yo fuera un chico.,0,1,0,0,0
924_Track2,Aveces me cagan lo jotos nms,0,1,0,0,0
925_Track2,"@Lizeth____Lopez Entonces porque chingados hay mujeres y hombres, crees que Dios los hizo para ser homosexuales?",1,1,0,0,0
926_Track2,"Venga y los maricones de Chivas se empiezan a caer, jueguen bien carajo y dejen de estar de putos",0,1,0,0,0
927_Track2,"@Rober_Paradise @MundoAtlas @brizuela27_cone dejo ir todo por nada, aah pero el muuy feliz de ser un chiva maricon ✊✊✊",0,1,0,0,0
928_Track2,@martinlguzman el de #prodigy ya parece transgénero región 4!! 😁 url,0,0,0,1,0
929_Track2,@Daremrm mas maricon que el Profe,0,1,0,0,0
930_Track2,Hombres putos ✊✊✊ hablando mal de las mujeres.,0,1,0,0,0
931_Track2,@CarlosLoret No habia unos más jotos????,0,1,0,0,0
932_Track2,@LaloCab @normandous que maricon url,0,1,0,0,0
933_Track2,"El favor mas grande que le pueden hacer a las jotas que adoran llamar la atención a través de polémica, es ignorarlas.",0,1,0,0,0
934_Track2,@ThierryHenry marica! ¿Ya olvidaste como celebraste el gol con la mano ante Irlanda? ¿Uno que injustamente los clasificó? #MaricaDeMierda,0,1,0,0,0
935_Track2,No te sientas tocado por Dios pinchi joto,0,1,0,0,0
936_Track2,"Para ser honestos, solo apoye el movimiento gay para tener sexo con mi amiga la lesbiana y su novia.",1,1,0,0,0
937_Track2,"¡VALE VERGA! EL AÑO PASADO FUE ANAHÍ, ESTE AÑO FUE LA TRANSEXUAL DE @belindapop, ¡ASTA AS AN RABA DACTARA! #MTVMIAW @iauraB LA AMODIO.",0,0,0,1,0
938_Track2,"@AristeguiOnline 55 el muerto no esta muerto, es como @robinwilliams y luego la hace de PUTO salido de closet. ¿P.w. Saldrá de lo mismo?",0,1,0,0,0
939_Track2,"Que en la plazita de al lado no se puede estacionar gracias #puto (@ TOUCHÉ in San Pedro Garza Garcìa, Nuevo León) url",0,1,0,0,0
940_Track2,"@EPN   Chinga a tu madre maricón de mierda, tu y tu horrible familia!!!",0,1,0,0,0
941_Track2,Ahora ya no hay motivos que le inpida a #MiguelHerrera madrear a este maricon url,0,1,0,0,0
942_Track2,Pinche maricon,0,1,0,0,0
943_Track2,@ricardoglez84 si wey ayer vi que va a dirigir al qatar ya lo querias en el america joto,0,1,0,0,0
944_Track2,@TDZFAPP marica,0,1,0,0,0
945_Track2,El uniforme de las chivas resalta lo gays de los aficionados.,0,1,0,0,0
946_Track2,@naumowf @justinbieber  eres gay Justiniano todos siempre lo sabremos si no eres gay eres maricon @selenagomez,0,1,0,0,0
947_Track2,"la cancion mas marica que existe! 
""las mañanitas"" escrita por el rey David en uno de sus pasones de Opio! 
jajaja #FelizCumpleanosJuxxi",0,1,0,0,0
948_Track2,@andremarinpuig orgia de puñales,0,1,0,0,0
949_Track2,Oye @CristhianFabre no seras Drag Queen de closet? #espregunta #seserio aunque #loquesevenosepregunta,0,0,0,0,1
950_Track2,@LuizPatron16 @mediotiempo @GarciaPosti @yosoy8a no seas maricon @luizpatron16 que tiene que ver lo demas pinche piojito,0,1,0,0,0
951_Track2,@fernanfloo20 te reto que veas Émile hd si no eres un marica,0,1,0,0,0
952_Track2,"Te odio pms, me haces estar de marica",0,1,0,0,0
953_Track2,Mr. Puñetas mariquita sin calzones (o #LordAudi)  agrede a ciclista y se hace el valiente contra policía. url,0,1,0,0,0
954_Track2,"Qué onda con las lesbianas tipo tráileras, ni la despistan tantito jajaja y yo tan chica trans 💅😂",1,0,0,1,0
955_Track2,Como cuando tú mamá les llama machorras. Hahahahaha,1,0,0,0,0
956_Track2,Neymar es un marica chillón.,0,1,0,0,0
957_Track2,@OmarVV9 muy machito no? Tu que nunca has aceptado la apuesta del que.. y la mecánica para pagarla la pones tu y ni así ? Inche marica,0,1,0,0,0
958_Track2,Fav si oye @roxmanson no seas mariquita y sube a la rueda de la fortuna 😄,0,1,0,0,0
959_Track2,"Según un amigo,necesito que me crezcan las gonadas, los labios que tengo se fusionen y formen un escroto, dejar de ser joto y lanzarme.",0,1,0,0,0
960_Track2,Puto vestido culero.,0,1,0,0,1
961_Track2,A Ruben se le va a quitar lo mentiroso cuando se le quite lo homosexual o sea n-u-n-c-a,0,1,0,0,0
962_Track2,Arrobalo @ viejo joto.,0,1,0,0,0
963_Track2,Que niño tan marica y lame 🍳,0,1,0,0,0
964_Track2,"Neta que hombre se apoda""La chofis""... pedazo de joto ps que!!",0,1,0,0,0
965_Track2,"@Lavolpe_DT y al final asi terminaron abrazándose las jotitas, hasta con el árbitro el principal q se le hizo chiquito para marcar el penal",0,1,0,0,0
966_Track2,Diosito por qué me pusiste como roomies a lesbianas escandalosas hurtadoras solo haces que mis prejuicios hacia la humanidad perduren.,1,0,0,0,0
967_Track2,@Bren_Bau no seas marica.,0,1,0,0,0
968_Track2,"@FNxFamilia gente ignorante que se considera inteligente.
Y el amigo bueno en una marcha equivocada es más mujer que un gay url",0,1,0,0,0
969_Track2,"Entonces,  chinguen a su madre.  @MalditaLesbiana-s les iba a contestar su 21 putas locas, pero no quisieron",1,0,0,0,0
970_Track2,@reformaciudad  Y EL JOTO SE ESTÁ PONIENDO SUS MOÑOS,0,1,0,0,0
971_Track2,"@SinEmbargoMX muera el PRIANVERDE bisexual, asesino, vende patrias url",0,0,1,0,0
972_Track2,"CONAPRED: Mi deuda con Juan Gabriel es impagable por una, una  canción: Se me olvidó otra vez. Pero óyeme: era muy maricón, panzón abotagado",0,1,0,0,0
973_Track2,@gus_cs Tu porque eres joto,0,1,0,0,0
974_Track2,Mecos. Maricas y nacos. Peor combinación del mundo,0,1,0,0,0
975_Track2,@AlfredPacheco1 Marica,0,1,0,0,0
976_Track2,"Todos son unos maricas :( 
#JuevesDeGanarSeguidores",0,1,0,0,0
977_Track2,La gripe es para mariquitas. 💪🎽👟💙🏋 (@ Wellness Gym) url,0,1,0,0,0
978_Track2,"@cabezavado no me refiero a gay como homosexual, sino como""nena""",0,1,0,0,0
979_Track2,"@danboyka ay si ay si, che joto jajajaja ya le volteaste bandera a tu equipo!!!! url",0,1,0,0,0
980_Track2,"Mira mariquita jaja (@ Los Ramones in Los Ramones, Nuevo León) url",0,1,0,0,0
981_Track2,"Con la muerte de Juan Gabriel, el único Puto que queda es el que lo lea.",0,1,0,0,0
982_Track2,"DiCaprio le va a ganar al puto que de hizo la jarocha, #rumboaloscar",0,1,0,0,0
983_Track2,GOOOOOOOOL !!! A HUEVOOO PUTOS BRAVOS  MARICONES,0,1,0,0,0
984_Track2,#VotaMarioBautista putoo al que la diga joto a este caballero 👇👇 #KCA. @mariobautista_  votenn url,0,1,0,0,0
985_Track2,@Tavaresmaxima #rockxlavida @Rockporlavida @maximafm_radio padrino xfa mi lupita d pito Pérez  pd los de chivas son puñales,0,1,0,0,0
986_Track2,"La prmira vez k bi un bideo de los bts penc ahí k morros tn jotos y me guztaron xDXD entoncs penze seré jota, y pos ala ber jaja #TeamBTS",0,1,0,0,0
987_Track2,@erickcavz joto jajaja🙄,0,1,0,0,0
988_Track2,"Los jotos no se crean ni se destruyen,sólo se cambian de partido #PRI #MORENA",0,1,0,0,0
989_Track2,"@AbandonadosTV @YorshDePolanco @JulietaGrajales 
Estas viendo q sé ve bn joto Jul, tenía mejor impresión de el pero cada día es url",0,1,0,0,0
990_Track2,"Soltero maduro, joto seguro

-Mi tía Paz",0,1,0,0,0
991_Track2,"@Caifo no sea maricon, primero van los amigos, ¿cuando llegas?",0,1,0,0,0
992_Track2,1000000 de veces #ChingeSuMadreElAmerica eh dicho putos maricones,0,1,0,0,0
993_Track2,Tenemos a la directiva más puta marica del fútbol mundial o no puñetas @El_Camotes,0,1,0,0,0
994_Track2,@moscoculero Exacto. Los gays son muy supersticiosos,0,1,0,0,0
995_Track2,Que marica me pareces. 😝,0,1,0,0,0
996_Track2,@OmarMtzC99 maricon,0,1,0,0,0
997_Track2,"@Americanis7a@eduardotrelles No te confundas wilo no solo Trelles sabia, lo sabíamos todos lo maricones q son y la mafia a favor de televisa",0,1,0,0,0
998_Track2,@comsatori La transexual de la @marcelaluqu ayer se estaba llevando gacho. No aguantó la carrilla y me bloqueó... PANAZIS de piel delgada.,0,0,0,1,0
999_Track2,Es muy gay que un hombre use el 💅 #osololopiensoyo,0,1,0,0,0
1000_Track2,"@tadavtu yo no,abrete maldito gay",0,1,0,0,0
1001_Track2,Estos jotos ya me están colmando la paciencia 💆,0,1,0,0,0
1002_Track2,"Pinche camarógrafo puñal, levanta la toma, no le estés viendo las nalgas al negro. Claro, las mujeres lo agradecen, pero uno no.",0,1,0,0,0
1003_Track2,22 años y aún no conozco a un Iván que no sea un flamante maricón.,0,1,0,0,0
1004_Track2,@MasterastockHD maricon 7n7,0,1,0,0,0
1005_Track2,"-Nació maricón nuestro hijo.

-Oiga don rigo tovar , así no puede ir la canción.

-Ok, entonces ponle"" tuvimos un sirenito"".",0,1,0,0,0
1006_Track2,#MuyMachitoY muy marica a la vez…,0,1,0,0,0
1007_Track2,Weeeey pinche joto😂😂,0,1,0,0,0
1008_Track2,Tengo una clase de 3h y el jotito de enfrente apesta.. 🔫🔫🔫🔫,0,1,0,0,0
1009_Track2,Quién iba a pensar que mi prima fuera lencha 😂😂😂😂😳,1,0,0,0,0
1010_Track2,"Arreola y Salas no son cantera, son mayates de Cruz, es imperdonable, son un par de estatuas. url",0,1,0,0,0
1011_Track2,"Puto no es el que llora viendo Titanic, puto es el que cuando se enojaba se llevaba su balón.",0,1,0,0,0
1012_Track2,Queonda con que #daddyyankee es gay😂,0,1,0,0,0
1013_Track2,@edgargm94 jajaja que gay,0,1,0,0,0
1014_Track2,@EmilianooRobles no seas marica,0,1,0,0,0
1015_Track2,Vete con ese puto si tanto te gusta,0,1,0,0,0
1016_Track2,"@pelondenfrente @tenoriogalindo David Navarro Mejía alias @pelondenfrenre eres un cobarde y además homosexual reprimido ,",0,1,0,0,0
1017_Track2,"@EPN Sr. no imponga ideologías y culturas de una comunidad a todo un país, no de a conocer su preferencia y su tendencia homosexual.",0,1,0,0,0
1018_Track2,"Estoy seguro que en lo mas profundo del infierno hay un lugar reservado para esas personas que utilizan escopetas en linea, maricas.",0,1,0,0,0
1019_Track2,@SolisOmar no sea marica,0,1,0,0,0
1020_Track2,"@Cruz_Azul_FC Putos maricas, el CM se pone igual que las estrellas del equipo, no sirven para nada",0,1,0,0,0
1021_Track2,Turbo hiper duper recontra marica url,0,1,0,0,0
1022_Track2,Tengo 3 niñas hermosas frente a mi y resulta que son lenchas #nomames,1,0,0,0,0
1023_Track2,Oye @NastyBadHombre7 ya deja de mandarme tus fotos al DM maldito  homosexual ya te dije que no soy gay ! Deja de molestar 😤 url,0,1,0,0,0
1024_Track2,@MenfisGamer niño marica ven y chupame el pito y por si no sabes hay dentistas :v los yolotrolls son cabrones y te cierran el canal !!PUTO!!,0,1,0,0,0
1025_Track2,"""Ando mas feliz q un joto con chichis"" JAJAJAJAJA",0,1,0,0,0
1026_Track2,"La homofobia es por culpa de los maricones corrientes, la gente gay es respetada.",0,1,0,0,0
1027_Track2,"OOOOOOOOH MARICON, MARICON MARICON ALMEYDA MARICOOOOON😂😂😂😂",0,1,0,0,0
1028_Track2,"@DanielTorruco Jaja osea, solo piensas en mi equipo, cero que ver tu comentario de naco, gato ardido y puto.",0,1,0,0,0
1029_Track2,Taggealos maricon! @ClubTiburones @lamiradeldivino no todos gastan a lo pendejo como @TigresOficial y @Rayados ccp @LaChota @JARG30 @rzucco url,0,1,0,0,0
1030_Track2,"@gushigo @refresco_ Jajajajajajajajajaja te mamaste @gushigo Jajajajajaja, yo creo que lo que quiso decir es: ¿por qué los jotos son tan mamones, superficiales y egoístas? 😌👌🏽",0,1,0,0,0
1031_Track2,"Y el gay de la voz México tenía que ser jarocho, aquí se pega eso como la gripa y el que no es gay es mayate, claro habemos excepciones 💁💁",0,1,0,0,0
1032_Track2,"Si festejar un gol es provocar, ya ponte faldita maricon #FueraAxelDelUni . No tiene ni idea de lo que escribe url",0,1,0,0,0
1033_Track2,Las cervezas preparadas son para jotos.,0,1,0,0,0
1034_Track2,Que maricon me saliste Sergio Ramos 💅,0,1,0,0,0
1035_Track2,"@jonsonwst Feliz cumple puto de mierda , abrazo de gol maricon",0,1,0,0,0
1036_Track2,La jota gritó como si se la estuvieran dejando ir hasta el fondo y sin lubricante. #MasterChefMx,0,1,0,0,0
1037_Track2,Mis maigos últimamente andan bien maricas😔😔😔,0,1,0,0,0
1038_Track2,Weyes como se saluda una lesbiana de beso o de mano?,1,0,0,0,0
1039_Track2,"@ChemaCordova verga wey sonó demasiado gay, jajaj pero sin pedos",0,1,0,0,0
1040_Track2,"@SoyReferee ¿SÓBENSE? 42 millones incluidos cientos de miles de niños no solo batean a los americanistas, hasta jotos les dicen. o no Ochoa?",0,1,0,0,0
1041_Track2,@adiccionrayados una big mac para gignac hay que cantarle eso para ostigar al joto ese!!,0,1,0,0,0
1042_Track2,Que puto se ve,0,1,0,0,0
1043_Track2,Bien joto JAJAJAJAJAJAJAJAJAJAJAJAJAJAJA url,0,1,0,0,0
1044_Track2,"@AdoniNatanael @elhartista Ni lo conoces joto, a ti te gusta el tornillo",0,1,0,0,0
1045_Track2,Jajajaja Jajajaja se fue el joto de Rogelio Jajajaja Jajajaja #MasterChefMx,0,1,0,0,0
1046_Track2,"¡¡GOOOOOOOOOOOOOL, MARICAS!! #Tigres #EstoesTigres #fb",0,1,0,0,0
1047_Track2,Uyyyy pues que maricas url,0,1,0,0,0
1048_Track2,Fin de los  primeros 45 minutos expulsan al chaco como siempre de maricones los del América y mas el puto mayor paul aguilar que raro o ono?,0,1,0,0,0
1049_Track2,"Todos los hombres que se emocionan por ir al Corona Capital, usan Kotex y fuman mentolados, ódienme pinches jotos. 😂",0,1,0,0,0
1050_Track2,ME ENCANTAN ESOS JOTOS QUE SE ARDE CABRON CUANDO LES DICES QUE NO QUIERES NADA CON ELLOS😂👏,0,1,0,0,0
1051_Track2,Puto el que no haya ido bien xani al estadio.,0,1,0,0,0
1052_Track2,"A Maluma jotito bebé, quién le dijo que canta en acústico?",0,1,0,0,0
1053_Track2,@laaficion @miseleccionmx ¡AL MENOS NO VIMOS UN FESTEJO MUY GAY!,0,1,0,0,0
1054_Track2,@MenfisGamer me vale verga maricon,0,1,0,0,0
1055_Track2,Que los del cobach matutino están más felices que un joto con chichis que que?,0,1,0,0,0
1056_Track2,Les cuento que mi bebito anda de jotito porque no hay tiempo de vernos url,0,1,0,0,0
1057_Track2,"Ahora le dije a un wey ''closetero'' y se enojó.

Me dió la razón.",0,1,0,0,0
1058_Track2,"¿Ustedes qué van a saber de belleza femenina, jotos? 🙄",0,1,0,0,0
1059_Track2,@EverZapata3 Dímelo en la cara joto,0,1,0,0,0
1060_Track2,En otros temas creo que Kevin igual que Ricky todos sabíamos que era gay menos url feo es esconderse.,0,1,0,0,0
1061_Track2,@hmancilla17 Marica,0,1,0,0,0
1062_Track2,"Se van al extremoooooo, hombres crop tops??? Piiiiinches maricas!",0,1,0,0,0
1063_Track2,@el_viejopaulin0 Chinga tu madre viejo maricon,0,1,0,0,1
1064_Track2,@meister_Rod No seas maricon y menciónalo! @11carlosV,0,1,0,0,0
1065_Track2,"Si morra, si. Ya vimos que eres bien lesbiana, pervertida y súper open mind. Ya deja de hacer el puto ridículo.",1,0,0,0,0
1066_Track2,Homosexual es aquel que siente atracción por los de su mismo sexo; puto es el que usa sombrilla “porque hace mucho sol”,0,1,0,0,0
1067_Track2,"@wero_30 @QueenP_2809 No le tespondas, por marica!!!",0,1,0,0,0
1068_Track2,"De repente me encuentro con fotos de exnovios luciendo súper afeminados, quiero que alguien me diga que no es mi url por favor",0,1,0,0,0
1069_Track2,"@chivochelero @stark_spiderman @Emmanuel_42 Con esa cara de imbecil deberías de pensártela dos veces antes de tirar carrilla we, no mms, estás igualito al periodista puñal, un gordo con lentes. Aparte esa tes humilde no te deja wilo puto",0,1,0,0,0
1070_Track2,Los homosexuales no deberían tener derechos.,0,1,0,0,0
1071_Track2,@El_Universal_Mx @lopezobrador_ pederastas dándose url Unión de jotos disfrazados de LIDERES,0,1,0,0,0
1072_Track2,Ahora cualquier homosexual mutilado se siente mujer!!! url,0,1,0,1,0
1073_Track2,Entonces tener una pucha de joto no me hace akisukiller? url,0,1,0,0,0
1074_Track2,"@IanEmanuel92 Alv wey, que maricon te estás volviendo. 🤦‍♂️🤦‍♂️",0,1,0,0,0
1075_Track2,@JoselooRdz Un joto malvibroso que se la pasa viendo mi Twitter 😂🤣.,0,1,0,0,0
1076_Track2,"@c4jimenez @hdemauleon @PGR_AIC @OpEsMx @alertasurbanas @JMRivaPalacio @anafvega @arnemx @vigilantehuaste @CarlosTorresF_ @5antaMerlina @Carloszup ¡Qué puto! Es como los rateritos que asaltan en el transporte público, mientras tienen un arma, y su víctima no, se sienten muy machos.",0,1,0,0,0
1077_Track2,Nunca había usado un pantalón tan homosexual,0,1,0,0,0
1078_Track2,"@BachesDeMexico @diazpol @AlfredoLecona @FelipeCalderon ¿SON MARICAS? SI, ¿SON PAREJA? SI RT",0,1,0,0,0
1079_Track2,@rigodelarosa_ A que le tira pare si usted es bien joto quiere con otro,0,1,0,0,0
1080_Track2,"@franko008 Me cagan, jotos.",0,1,0,0,0
1081_Track2,@Kenya_coronado Cállese vieja lesbiana,1,0,0,0,0
1082_Track2,"No somos “nosotres” contra el patriarcado, somos NOSOTRAS contra el patriarcado! Entiendan carajo! Es un movimiento de MUJERES! 0 weyes 0 trans! SOLO M U J E R E S !",0,0,0,1,1
1083_Track2,Siempre respeto a mi papá porque él es americanista. Los demás son jotos.,0,1,0,0,0
1084_Track2,Diferentes tipos de mariquitas 💅🏻🤣😘😜 url,0,1,0,0,0
1085_Track2,Asistieron más personas a la marcha gay que a la url Qué vergüenza url,0,1,0,0,1
1086_Track2,"Que perro asco me da la afición regia, porque nadie le cerró el osico al puñetas que le está gritando desde atrás, así como queman a las morras de los packs que sacan hasta dirección y teléfono así quemen a ese marica y al de la cheve, ojo marica es un hombre sin huevos, no u gay url",0,1,0,0,0
1087_Track2,"@OscarrGGuillen Jajajajajaja wey hasta yo me alegro por ti cuando Lesly te contesta tus tuits, así de maricon jajajaja",0,1,0,0,0
1088_Track2,"@jrisco Poco priista llora cuando lo agarran, los de los otros partidos parecen mariquitas, se dicen perseguidos politicos y niegan sus corruptelas.",0,1,0,0,0
1089_Track2,"@carocerrillo01 Habiendo muchos hombres, es triste ver cómo la baja autoestima las limita a andar ahí con jotos.",0,1,0,0,0
1090_Track2,Me cagó que rompiera la varita de saúco. Mariquita.,0,1,0,0,0
1091_Track2,Vamos a matar a los putos de Jalisco! 💙💛,0,1,0,0,0
1092_Track2,@Je_Cancino @TigresOficial Me sacaron al 60 los jotos jajaja por celebrar el segundo del AME y grabar,0,1,0,0,0
1093_Track2,"Se cancelan los jotos, especialmente esta BASURA url",0,1,0,0,0
1094_Track2,@SanCaReforma Chinga tu perra madre jotito,0,1,0,0,0
1095_Track2,@iPalazuelos69 @BeatrizGMuller @LedVarela Puta madre si sigues al joto de culo de hacha ya se de que lado haces agua Jajajajaja Jajajajaja,0,1,0,0,0
1096_Track2,Hay no marica url,0,1,0,0,0
1097_Track2,"Hoy salieron los azules de su url
¡Salieron de su escondite mariquitas!
 #JuegoColosal url",0,1,0,0,0
1098_Track2,@juanenriquez_94 Mándalo joto!!!,0,1,0,0,0
1099_Track2,Ese Dave Mejia es el policía más joto y Pendejo que he visto en todas las series de su estilo @LaPilotoOf,0,1,0,0,0
1100_Track2,Mafiosos y mariquitas url,0,1,0,0,0
1101_Track2,"@DoreelyG Goeyyyyyyy esta precioso pero me molesta mucho que no salga del closet, che mariquita.",0,1,0,0,0
1102_Track2,"@josuegonzaleztv @blancoduran @TigresFemenil @rayelizalder @MtyFollow""Bloqueare al que me insulte""

Quieres tu té en tu taza de princesa de Disney, jotito",0,1,0,0,0
1103_Track2,@EsmeraldaV30 @majomendivil Cálmese lesbiana frustrada,1,0,0,0,0
1104_Track2,@jpequenoc @EduMascorro Bien marica,0,1,0,0,0
1105_Track2,No es no PINCHE Maricon. url,0,1,0,0,0
1106_Track2,Felicidades @clarketo me podría dar el número de dicha lavandería donde quitan lo joto? Es para mi amigo @chatxvega y para otros tantos! url,0,1,0,0,0
1107_Track2,"El priista quiere de regreso los 1,000 pesos. Porque perdieron. Mugre maricon.💩👎 url",0,1,0,0,0
1108_Track2,Thats right fuckers! Al inicio de la url y no andamos de jotos que nos duele la panza. 😭 url,0,1,0,0,0
1109_Track2,"@Oyrame Jajajaja pues así dice el Mayate en el video y la neta la gorda ya se ve vieja y usada. 
Seguro ya apretada no está. Aunque se queje de que coje bien""recio"". Jajaja",0,1,0,0,0
1110_Track2,Traidor joto pato vales madre  necesitas a tu vieja que te salvará pocos huevos de cabron##Lino eres grande,0,1,0,0,0
1111_Track2,"Yo juraba que era lesbiana 😂 ay amigos pues dejen de ver sus videos y fin , pobre chava es la menos relevante del mundo url",1,0,0,0,1
1112_Track2,@dparamooficial Jaja clasico de un chairo gay sacatito conejito,0,1,0,0,0
1113_Track2,@nhaiper @oalh @JavierEnrikez 😂   unos con el mayate. Otros chicharra,0,1,0,0,0
1114_Track2,Pinches jotos que todo quieren hacer gay ya dejen de forzarla con todo y sigan con sus (miserables) vidas url,0,1,0,0,0
1115_Track2,@KrysBoylan Seas marica!,0,1,0,0,0
1116_Track2,"@elchiringuitotv Teatreo es poco! Payaso, marica, piscinero de mierda!",0,1,0,0,0
1117_Track2,Que chinguen a su madre los jotos esos url,0,1,0,0,0
1118_Track2,Me pregunto donde estara la mariquita esta,0,1,0,0,0
1119_Track2,@VishaVilla @Choco29Play es bien joto bro :V,0,1,0,0,0
